username,continent,tier,language,id,verified,signature,bioLink,commerceUser,commerceCategory,commerceButton,region,following,followers,total_likes,total_videos,videos_liked
chrisclips,Europe,micro,German,8523366,False,"LE BABY CAɌTER (.)

your fave tripple aries from zurich 😈💅🏽
(he/him)",,True,Personal Blog,False,CH,296,30300,783100,120,0
musomurad,Europe,micro,German,6655956770547449861,False,"➖⃟ʙᴇ ᴀ ɢᴏᴏᴅ ᴘᴇʀsᴏɴ, ʙᴜᴛ ᴅᴏɴ'ᴛ ᴡᴀsᴛᴇ ᴛɪᴍᴇ ᴛᴏ ᴘʀᴏᴠᴇ ɪᴛ🐥
“بیسوادے مطلق”
_🇨🇭🇦🇫_",,False,none,False,CH,8,46700,412300,42,0
shams__223,Europe,micro,German,6689723467892655109,False,"☝️❤️باخدا باش❤️☝️
  🇨🇭Bern🇨🇭",,False,none,False,CH,847,17600,169700,33,0
fabiwndrlnd,Europe,micro,German,23176167,False,"🌹 𝐭𝐫𝐞𝐚𝐭 𝐩𝐩𝐥 𝐰𝐢𝐭𝐡 𝐤𝐢𝐧𝐝𝐧𝐞𝐬𝐬
💌 contact@fabiwndrlnd.de
cologne",https://linktr.ee/fabiwndrlnd,False,none,False,DE,226,10100,1100000,59,0
cantegitano,Europe,micro,Spanish,6921341931075535877,False,😎😎videos clips ls mas gitanos q encontraras!!!😎😎,,False,none,False,ES,650,33800,643200,1655,0
uhmood,Europe,micro,German,6721365479741588485,False,"📧: umutcaka@icloud.com
pinterest @Uhmmood",,False,none,False,DE,387,42000,4100000,871,0
xedesch,Europe,micro,German,6587207131492581382,False,Insta: Xedesch,,False,none,False,CH,170,13700,367300,100,0
princ1_official,Europe,micro,German,6821400116205863942,False,"HITMAKER 🇦🇱 
Producer / Composer / Singer 
#Duahitent
IG @princ1_official",https://youtu.be/u3GnpcMr2SQ,False,none,False,AL,80,25000,251400,25,0
asma7._,Europe,micro,English,195064839093035008,False,"ٱلْحَمْدُ لِلَّٰهِ
🏴‍☠️",,False,none,False,GB,146,48500,2200000,16,0
elpatronos1,Europe,micro,German,6642835796372717573,False,"🇬🇷
MA/LU
Team Patronos 💙🇬🇷
For collaboration dm me
👻 Oriigiinal21",,False,none,False,DE,514,44600,697300,194,0
eren_hyper,Europe,micro,German,139803299397980160,False,"instagram ⬆️
🇨🇭
i dont care ;)",,True,Others,False,CH,49,20600,357300,69,0
ali..1977,Europe,micro,German,6787057882174604294,False,,,False,none,False,CH,9720,24500,443000,893,0
rafa.vvelasco,Europe,micro,Spanish,6924405865924772869,False,"fashion victim y sevillano entre otras cosas🥸
Ig: @rafavvelasco",,False,none,False,ES,292,29200,775000,202,0
titiey3,Europe,micro,German,6760307789686785030,False,🫶🇪🇷🤩🌹,,True,Baby,False,CH,35,13500,118100,2,0
dielatina,Europe,micro,German,12497359,False,🇨🇱/🇨🇭,,False,none,False,CH,2135,35500,1500000,9,0
giorgioimmesi,Europe,micro,Italian,6683401440634160133,False,"Su IG sono leggermente meglio 🌱😅
Iscriviti anche al canale YouTube ⬇️",https://bit.ly/3p5tKgJ,False,none,False,IT,153,37600,2800000,289,0
suus.lothmann,Europe,micro,Italian,6585800811975622662,False,"Jonge ondernemer, leeft deels in Italië en deels in Nederland 🍝",www.jewellerybysuus.nl,False,none,False,IT,280,19900,853800,302,0
teletoniofficial,Europe,micro,German,6789299881426027525,False,,,True,Other,False,CH,91,43500,494900,83,0
nsbline,Europe,micro,German,6593973722134642693,False,"CH
✨🧚🏼‍♀️
ig : @nsbpauline",https://youtu.be/TP6IsZPYgf4,False,none,False,CH,541,10300,349300,250,0
elipolinorii,Europe,micro,Italian,103707893073408000,False,💅🏼 elipolinori@gmail.com,,False,none,False,IT,107,32400,3300000,156,0
killiane.hmch,Europe,micro,German,16180883,False,"Une petite meuf qui partage sa vie 
🌼💛🌙🍯🍋
collab, UGC : killianepro@gmail.",,False,none,False,CH,210,10700,362300,91,0
theaprt,Europe,micro,French,8535075,False,paris,https://www.vinted.fr/member/28409875-theaprtt,False,none,False,SG,1179,19600,682400,175,0
andreajurnet,Europe,micro,Spanish,6769520414693639173,False,"• Fashion • Beauty • Fitness • Lifestyle • Cars
✨holi, encantada 👋🏼 ✨
📍 Bcn",,False,none,False,ES,192,24900,966000,456,0
alxxxxxx3,Europe,micro,German,27828537,False,Iarna nu-i ca vara !,,False,none,False,RO,341,20400,188900,128,0
zachmasters7,Europe,micro,English,6823796581223220229,False,In my flop era,,False,none,False,GB,7,48200,29100000,1142,0
libriefrasi.italia,Europe,micro,Italian,6750687644185232389,False,"📖 Erica Booktoker 
📚 #Tiraccontoillibro
✉️ Libriefrasi.italia@nouscreators.com",https://campsite.bio/libriefrasitalia,False,none,False,IT,2235,45900,1300000,1757,0
imgingery,Europe,micro,Italian,6780787958159475717,False,Vivo nel multiverso,https://instagram.com/imgingery?igshid=OGQ5ZDc2ODk2ZA==,False,none,False,IT,81,42000,2800000,806,0
zackdaleo,Europe,micro,Italian,6772262793951560710,False,"Scrittore | Custode di Storie 🗝
⬇️Scopri la Gazzetta del Custode 🗞️✨",beacons.ai/zackdaleo,False,none,False,IT,243,41100,1400000,1072,0
giovannatravel,Europe,micro,German,6753276141422117893,False,,,False,none,False,CH,111,40800,2000000,1,0
angi.444_,Europe,micro,Italian,6821588730107102213,False,"flexiiiin_angiii
Open 14-02-2021",tiktok,False,none,False,IT,8458,44100,814900,493,0
taebabay,Europe,micro,Italian,122715346968412162,False,"🇮🇹/🇵🇭 Naples, Italy 
20 y/o - hybe stan 🦋
collab 💌: aacalenda05@gmail.com",,False,none,False,IT,368,39200,3300000,1907,0
leedrey,Europe,micro,German,11503092,False,,,False,none,False,CH,116,16600,229000,7,0
alicia_crujera,Europe,micro,Spanish,66728579882905600,False,"📍Madrid
IG : alicia_crujera",,False,none,False,ES,89,33100,1100000,242,0
ar7emide,Europe,micro,German,24549921,False,"she/he 
anche se a volte mi sento leone il cane fifone:)",,False,none,False,CH,784,13500,736300,1406,0
salomehaenggi,Europe,micro,German,104732526954385408,False,"🧚🏼keep going🧚🏼
another day another story | Lifestyle
IG: salomehaenggi",,True,Personal Blog,False,CH,613,28900,740000,662,0
michellecatalano1,Europe,micro,Italian,170053873234010112,False,barbie,,False,none,False,IT,20,36100,536900,169,0
iamlinakeller,Europe,micro,German,6793813072010593285,False,Angel,https://t.me/AngelinaKeller,True,Fashion,False,CH,203,22400,1500000,952,0
gabi_hnvr,Europe,micro,German,6769800432681714694,False,𝐼𝑔/𝓈𝒸 : 𝐠𝐚𝐛𝐢_𝐡𝐧𝐯𝐫 🐆,,False,none,False,DE,236,25000,2500000,141,0
mrsfluffle,Europe,micro,German,28001106,False,"Die vo Tiktok.🌈🇨🇭
Chasch mr o Mara sege🙃
📩: emailtomrsfluffle@gmail.com",https://linktr.ee/mrsfluffle,False,none,False,CH,207,26500,1300000,568,0
raghbshwanii,Europe,micro,German,6834671437564937222,False,"YouTube 
Raghb Shwani
   يوتيوب
 راغب شهواني
👇👇👇",https://youtube.com/channel/UCwhdhMIx8-yn4qbockYtPiA,False,none,False,DE,36,13800,473800,706,0
cha.perlipopette,Europe,micro,German,103564404029317120,False,"19 piges 🕺
safe place",,False,none,False,CH,3491,15500,45500,89,0
miriammendezoficial,Europe,micro,Spanish,6587698230376710149,False,"""La Princesa Descalza"" Artista. +info en Instagram, Facebook, YouTube.",https://miriammendez.wixsite.com/miriammendez,False,none,False,ES,15,18200,263800,358,0
ariannarusso57,Europe,micro,Italian,6567258183713472514,False,"INSTAGRAM: Arianna_russoo
Naples🇮🇹",,False,none,False,IT,113,16100,99100,175,0
julie.b.19,Europe,micro,Italian,146366333365026816,False,"Caffè?! Si lo voglio
Enfj 🍂☕️🎧",,False,none,False,IT,891,42700,2100000,690,0
dehlucaaa,Europe,micro,German,68586027933687808,False,"🇮🇲/🇭🇺
⛓️",https://www.snapchat.com/add/luccaca16?share_id=OEM0NzE1&locale=de_CH,False,none,False,CH,332,19200,649300,103,0
aurora.rigliaco,Europe,micro,German,294856729924845568,False,instagram @aurora.rigliaco,,False,none,False,CH,753,25700,93600,17,0
racilllll,Europe,micro,English,249938853938003968,False,🧿🧿🧿🧿🧿🧿🧿🧿🧿🧿,https://instagram.com/racilllll,False,none,False,LB,498,29900,1600000,165,0
mariherruzoo,Europe,micro,Spanish,127537826996367360,False,"𝑆𝑡𝑎𝑙𝑘𝑒𝑎𝑠 𝑦 𝑛𝑜 𝑠𝑖𝑔𝑢𝑒𝑠 𝑣𝑎𝑦𝑎..🥴
📍Córdoba📍",,False,none,False,ES,26,39600,229100,154,0
alin_nst,Europe,micro,German,6649310130754109446,False,"Snap: nst.alin
Instagram: nst_alin
📍Frankfurt",,True,Media & Entertainment,False,DE,92,24000,671700,538,0
darkorose,Europe,micro,German,100824470675771392,False,"👻Snap: darko.rose
📸Insta: _darkorose_",,False,none,False,CH,13,30000,1400000,4,0
meli_nda_9500,Europe,micro,German,316672459372453888,False,"🇽🇰🇧🇦
T",,False,none,False,CH,29,10300,50300,55,0
aweliqs,Europe,micro,German,6904978593308165121,False,"🌈🫧♡
she/they • after effects • 🇩🇪
in love with user @sweetandsavre",https://aweliqs.carrd.co/,True,Other,False,DE,351,35600,1900000,415,0
fattiraqi,Europe,micro,English,6735944110077264902,False,"20🇮🇶↗️
I create the Arab content😂 🎥 
Enquires: 📩fattiraqi@yahoo.com",,False,none,False,GB,28,39500,1200000,70,0
void.punk,Europe,micro,German,6646033126761086981,False,"23y/o
⚠️14+ account⚠️
⚠️ship duets 18+ ⚠️
pfp by moth.paints on insta",https://linktr.ee/void.punk,False,none,False,DE,420,16100,786200,1362,0
laurinbm,Europe,micro,German,6684277770107421702,False,"Mach gerne das + weg 👀
👻: Laurinnn13",,False,none,False,CH,305,37300,2800000,649,0
kris12ka,Europe,micro,Spanish,6656501503006277637,False,"⚠️
Preporuchitelen roditelski kontrol
🔻
insta: kkalyaka",,False,none,False,BG,123,21700,1900000,226,0
helinandcetin,Europe,micro,German,6385294,False,"Helin and Cetin ❤️
married life 👰🏻‍♀️🤵🏻‍♂️",instagram.com/helin.kinem,False,none,False,CH,63,19400,781000,86,0
ayoub.guirat,Europe,micro,Italian,6761002667130602502,False,"• 🇹🇳
• Instagram: ayoub.guirat 
• 📩 guiratayoub02@gmail.com",https://www.r2calcio.com/,False,none,False,IT,12,43300,898800,384,0
salcedini,Europe,micro,Spanish,6743269213731750917,False,🤪✌️,,True,Entertainment,False,ES,81,34400,371300,85,0
princessceesay1,Europe,micro,Italian,6739398644297270278,False,A proud Gambian🇬🇲 born in Sukuta❤️ leaving in Trento-Italy princess Ceesay💯,,False,none,False,IT,966,44700,206500,340,0
bhamupdates,Europe,micro,English,6959549914788480006,False,"Brum’s best bits 🐂
Tag us with #BirminghamUpdates!",https://linktr.ee/BirminghamUpdates,False,none,False,GB,88,45500,2000000,529,0
erjon_miha,Europe,micro,Italian,6762499998406329350,False,"(🇦🇱IMITUES🇦🇱)
INSTAGRAM
Erjon Miha
🇦🇱🤍🤍🇦🇱",https://youtube.com/@erjonmiha,False,none,False,IT,287,25600,1100000,168,0
kristii240,Europe,micro,English,6556886203990299648,False,😁😁,,True,Personal Blog,False,GB,230,20000,1000000,356,0
platanitotutifruti,Europe,micro,German,6700756215049356293,False,Amante del rayo mcqueen,,False,none,False,FR,222,10800,244900,258,0
saray_77,Europe,micro,Spanish,6582623256287969286,False,"A reir, desconectar y ser feliz☺☺🥰🥰",,False,none,False,ES,3015,25100,570800,2136,9240
bardhyl.2,Europe,micro,German,6774049169495606277,False,,,True,Others,False,CH,300,26300,495500,268,26100
raffaelrienzo,Europe,micro,German,6817364085072757766,False,"📍🇨🇭
Welcome!
Rejoin moi sur IG⬆️",,False,none,False,CH,1257,38300,1000000,1169,0
unwantedwish,Europe,micro,German,6558008495928524805,False,"21years young

سارة❤️",,True,Personal Blog,False,CH,594,12000,771700,296,0
yoannprovenzano,Europe,micro,German,6728466189699482630,False,"bonjour à tous, bienvenue sur tiktok

Oui c’est moi qui fait Cash",,False,none,False,CH,143,43100,931100,231,0
rinamsj,Europe,micro,German,181907003844235265,False,born to drive BMW‘s,,False,none,False,CH,51,18100,550200,5,0
annykatv,Europe,micro,Italian,247436790670766080,False,"🇰🇷 K-POP & MORE 🇰🇷
News • Reaction • Talks 
❗️NUOVO VIDEO SU YOUTUBE",https://linktr.ee/annyka,False,none,False,IT,29,14100,393500,442,0
pasticceriacolmayer89,Europe,micro,Italian,6747036693528232965,False,“Via col Vento” dal 1989 unici e leggeri come tutte nostre specialità,,False,none,False,IT,242,14200,148000,304,0
ratuvision,Europe,micro,Spanish,6918787616683672578,False,"Hi!! 👋
From 🇪🇦
Love music 🎶 and travel 🌍
|
📩 ratuvisionesc@gmail.com",,False,none,False,ES,338,18900,1800000,578,0
1111darcey,Europe,micro,English,6942570623399363589,False,"ultimate page for inspo, 
wishlists & gift guides
🫧🍵🩰",,False,none,False,GB,1213,14000,659200,4,0
_kim__nora,Europe,micro,German,16400259,False,"Bin hier um dich zu Motivieren ins Gym zu gehen
Insta: _kim__nora /kimgymnora",,False,none,False,CH,643,29900,3100000,128,0
mandragore59va,Europe,micro,French,171082373772701696,False,Beauty YouTuber & Blogger: search for mandragore59va everywhere !,https://www.beautesenherbe.com,False,none,False,FR,5836,20200,149400,219,0
fatima_.963,Europe,micro,German,6733180387839099910,False,"﷽
𝓕𝓪𝓽𝓲𝓶𝓪♾🖤
ℍ𝕠𝕞𝕤 ♥️
٩٦٣🫀",,False,none,False,DE,65,41200,1000000,113,0
tonymarcianoofficial,Europe,micro,Italian,6894794519163307014,False,Tony marciano tour 2023 x info 3392295852 A chiù bella e napule 🦾🦾🎤♥️,,False,none,False,IT,466,32600,372400,286,0
n_ikitaa,Europe,micro,German,24788694,False,"just here to entertain you
Switzerland🇨🇭
my insta: n_iikita",,False,none,False,CH,200,13800,964200,237,0
bertacampoos,Europe,micro,Spanish,6580263926629122053,False,bcn,,False,none,False,ES,21,26300,493400,13,0
andreiamesquita94,Europe,micro,German,6566678306179334150,False,"Portuguese 🇵🇹
Living in Switerzland 🇨🇭 
Libriana ⚖️",,False,none,False,CH,87,37600,264100,245,0
poojapkohli,Europe,micro,Italian,141014506779938816,False,"📍🇮🇹
IG : poojapkohli
#poojakfam",,False,none,False,IT,234,11700,145100,188,0
minadkinsss,Europe,micro,Italian,116779251512524800,False,"IM in my vrenzl core era
Minacagnazzimk 
minadkins@gmail.com",,False,none,False,IT,2137,25800,1600000,219,0
janinamxrie,Europe,micro,German,6743082531886924805,False,Zurich🇨🇭,,False,none,False,CH,22,13200,4032,16,0
giuliamariae,Europe,micro,German,6743293551457960966,False,Instagram: giuliamariae 🦋,,False,none,False,CH,61,12200,15900,70,0
ginsengstrip2k2,Europe,micro,German,19125619,False,"Prob more known for my comments than my posts 
👻:Maja.vedwards
IG-Maja.edwards",,False,none,False,CH,668,33400,286900,104,0
camilawinfrey,Europe,micro,Spanish,100021897802739712,False,"Madre y más cosas 
  ig: camilawinfrey
winfreycamila@gmail.com
    🇺🇾",,False,none,False,ES,137,48100,3300000,504,0
dolcevita_e_salato,Europe,micro,Italian,7118753325706085382,False,"🍰Recensioni e ricette ogni giorno🍟
Proviamo cibo per te🍝",https://linktr.ee/dolcevita_e_salato,False,none,False,IT,124,24300,856100,294,0
anojan_62,Europe,micro,German,137034613687853056,False,"🇱🇰🇨🇭⚽️ 
Twitch: anojan62
👻: anojan_29",,False,none,False,CH,43,23200,1400000,222,0
naiarajoaquin29,Europe,micro,Spanish,6639401349048860677,False,"Nuestra princesa 👑 
Triana Amador Fernandez 👨‍👩‍👧
Colaboraciones 🫶🏻",,False,none,False,ES,271,26400,623100,797,0
jimelirab,Europe,micro,Spanish,64229634694774784,False,"mad
21",,False,none,False,ES,1327,19500,1400000,366,0
bosnerrr,Europe,micro,German,188512417889439744,False,just for fun,,False,none,False,CH,15,24400,797800,3,0
shohag_rafi7,Europe,micro,Italian,6570743415952408581,False,🇧🇩bd boy livein Rome Italy🇮🇹❤️🔥Fb account Shohag Ahamed Rafi new I'dsupport,https://www.facebook.com/shohag.ahamed.3133,True,Personal Blog,False,IT,41,47200,1200000,2201,0
salome.artho,Europe,micro,German,6807089848336466949,False,"✌🏼🇨🇭
mis zügs ⤵️",https://linktr.ee/salomeartho,False,none,False,CH,390,19000,791700,330,0
firdaws_schweiz,Europe,micro,German,6783726626960196613,False,Kehre zu Allah1 zurück📌,,True,Others,False,CH,0,18500,1200000,2453,0
carina_kroell,Europe,micro,German,79012912148725760,False,"Gymnastics National Team 🤸🏼‍♀️💗
Insta: carinakroell
YT: Carina Kröll",https://bit.ly/carina28,True,"Sports, Fitness & Outdoors",False,DE,281,39400,3400000,360,0
shamieso,Europe,micro,English,19932358,False,"Welcome back to my safe space💘
Instagram @shamieso
shamisoclaudia@gmail.com",,False,none,False,AE,157,49900,946800,99,0
annlou__,Europe,micro,German,22898940,False,"20
God loves you
💗",,False,none,False,CH,1391,22500,1100000,184,0
faroonbaby,Europe,micro,German,6799807535215870982,False,„2Real4You“💿 Album jetzt streamen,https://faroon.lnk.to/2real4you,False,none,False,DE,87,29300,692400,50,0
szzmr,Europe,micro,German,6596250122522476549,False,,,True,Beauty,False,CH,18,22700,538100,78,0
nati__jr,Europe,micro,German,6693560174186267653,False,"✝️ 
🇪🇷
🔟⚽️",,True,"Sports, Fitness & Outdoors",False,CH,122,11400,151900,16,0
itsjessica_kate,Europe,micro,English,6926776908785714182,False,"Bullying myself so you don’t have to
🌈 🧙🏻‍♀️ 🌱 📷
✨Personal account ✨",https://linktr.ee/Itsjessica_kate,False,none,False,GB,377,25600,469700,511,0
paolo.fenix,Europe,mid,German,6614402267125530630,False,"💜 | Stoma
✉️ | paoloadrianhaeckl@gmail.com
IG: solo.fenix
All Socials ⬇",https://paolohaeckl.com,False,none,False,DE,68,309700,12300000,503,0
rebornbabygiulia,Europe,mid,Italian,6824471454698423301,False,"CEO of pettinare le bambole
INSTA @rebornbabygiulia
Sono incinta o…?👇🏻",https://youtu.be/LilVx7C7AAk,False,none,False,IT,64,251400,5300000,564,0
sarahlthompson11,Europe,mid,Italian,6769477459677234181,False,"🇺🇸 in 🇮🇹
Life abroad, culture, mom things
Luxama Travel✨
Contact me ⬇️",direct.me/sarahlorra,False,none,False,IT,334,212200,7300000,927,0
riphuda,Europe,mid,Italian,6677874226089526278,False,"she/her
💌 riphuda@theakkademia.com
📹 vestiti polemica e swag
ho 20 anni",,False,none,False,IT,562,297100,46300000,3143,0
saraah_lpz,Europe,mid,French,6592523795301990406,False,"📍서울 
모델이에요
sarah.lpz@hotmango.fr",,False,none,False,KR,676,418100,16800000,1534,0
avramescumiti_official,Europe,mid,German,6590703454816272390,False,"Model                   
Instagram: @miticaavramescu",@miticaavramescu,True,"Sports, Fitness & Outdoors",False,DE,4,146000,1100000,69,0
afriadalia,Europe,mid,Spanish,6807535995132462085,True,"💌 africa.adalia@mariamood.es
‘cómo borrarte?’ ❤️‍🩹 OUT NOW👇🏽",https://linktr.ee/africaadalia,False,none,False,ES,1680,55400,1600000,380,0
xaidiax,Europe,mid,Spanish,235992728600248320,False,"Changbinista
¿Y si nos vemos por twitch? 
Xaidiax@nickname.com",https://twitch.tv/xaidiax,False,none,False,ES,2997,498500,13700000,1287,0
naisvct,Europe,mid,French,6628083954702614533,False,"Insta: nais_vachet ⤴️
24 ans 🦋
🇫🇷 🇮🇹
170K 💙",,False,none,False,FR,669,187000,3000000,1783,0
iciaar.11,Europe,mid,Spanish,111714797888454657,False,🐚✨,,False,none,False,ES,88,184700,3000000,768,0
pudderfly,Europe,mid,German,6647477015484727302,False,for pudds only,,False,none,False,DE,381,112700,3300000,117,0
